epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,350.258,0.49578,0.39238,1.07411,0.95741,0.94158,0.9812,0.88853,0.40701,0.32521,1.00319,0.0011882,0.0011882,0.0011882
43,358.394,0.48936,0.39204,1.06532,0.96807,0.92096,0.98169,0.89759,0.38287,0.33744,0.98444,0.0011684,0.0011684,0.0011684
44,366.547,0.48569,0.39057,1.07628,0.97097,0.9244,0.97961,0.89519,0.39969,0.35106,0.99375,0.0011486,0.0011486,0.0011486
45,374.791,0.47762,0.37774,1.06992,0.9875,0.93471,0.98091,0.90765,0.38139,0.33941,0.97193,0.0011288,0.0011288,0.0011288
46,383.028,0.47975,0.37822,1.0594,0.97834,0.93117,0.98108,0.89717,0.40347,0.32827,0.98031,0.001109,0.001109,0.001109
47,391.135,0.49775,0.38675,1.07238,0.97818,0.92414,0.98034,0.89946,0.39115,0.33862,0.98616,0.0010892,0.0010892,0.0010892
48,399.456,0.46359,0.3852,1.0585,0.96127,0.93833,0.97971,0.89292,0.3983,0.34767,0.99268,0.0010694,0.0010694,0.0010694
49,407.763,0.4733,0.38004,1.05937,0.96791,0.94158,0.98054,0.89336,0.38443,0.32759,0.98657,0.0010496,0.0010496,0.0010496
50,415.865,0.46724,0.37844,1.05637,0.96394,0.9244,0.97674,0.88706,0.39923,0.33096,0.99747,0.0010298,0.0010298,0.0010298
51,424.176,0.44172,0.57467,1.04103,0.98179,0.92662,0.9768,0.8969,0.38197,0.33445,0.9798,0.00101,0.00101,0.00101
52,432.35,0.44224,0.35515,1.05101,0.96783,0.93058,0.98222,0.90686,0.37322,0.32199,0.96929,0.0009902,0.0009902,0.0009902
53,440.587,0.4697,0.37559,1.05793,0.94872,0.93814,0.97771,0.9097,0.35156,0.31571,0.95996,0.0009704,0.0009704,0.0009704
54,448.838,0.4615,0.36386,1.04969,0.96439,0.93072,0.9755,0.9034,0.36179,0.33055,0.96709,0.0009506,0.0009506,0.0009506
55,456.945,0.44899,0.3508,1.0462,0.95437,0.93814,0.97958,0.90312,0.36633,0.31902,0.97019,0.0009308,0.0009308,0.0009308
56,465.328,0.45528,0.35353,1.05388,0.93892,0.95078,0.97926,0.90901,0.36263,0.33192,0.97446,0.000911,0.000911,0.000911
57,473.509,0.4588,0.36569,1.05179,0.9402,0.93814,0.97785,0.9099,0.35741,0.31589,0.96676,0.0008912,0.0008912,0.0008912
58,481.785,0.44256,0.33782,1.04565,0.9664,0.93127,0.97588,0.91086,0.35263,0.31098,0.9599,0.0008714,0.0008714,0.0008714
59,490.008,0.43118,0.32769,1.03365,0.95153,0.94158,0.97771,0.90766,0.35771,0.30315,0.96183,0.0008516,0.0008516,0.0008516
60,498.157,0.41885,0.33494,1.02781,0.96406,0.92167,0.98123,0.91961,0.36124,0.30586,0.95821,0.0008318,0.0008318,0.0008318
61,506.456,0.43682,0.33176,1.0528,0.95765,0.93244,0.98263,0.91565,0.35776,0.30343,0.96418,0.000812,0.000812,0.000812
62,514.693,0.43679,0.32176,1.03872,0.96518,0.9244,0.97717,0.90957,0.35357,0.31854,0.95932,0.0007922,0.0007922,0.0007922
63,522.758,0.44871,0.33632,1.04102,0.95619,0.94502,0.96985,0.89852,0.37627,0.3117,0.96523,0.0007724,0.0007724,0.0007724
64,530.891,0.43254,0.33237,1.02846,0.97054,0.92784,0.9722,0.90396,0.3632,0.30355,0.96172,0.0007526,0.0007526,0.0007526
65,539.04,0.41087,0.32275,1.02215,0.96579,0.93471,0.97718,0.91451,0.33895,0.29009,0.94214,0.0007328,0.0007328,0.0007328
66,547.229,0.45133,0.37325,1.06152,0.98423,0.90722,0.97978,0.90647,0.3468,0.30617,0.94923,0.000713,0.000713,0.000713
