epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,236.761,0.39086,0.30684,1.01352,0.93693,0.9633,0.9852,0.93075,0.33771,0.28876,0.968,0.0011882,0.0011882,0.0011882
43,242.359,0.40071,0.31077,1.02051,0.97734,0.95413,0.98835,0.92947,0.35151,0.29343,0.97538,0.0011684,0.0011684,0.0011684
44,247.91,0.39151,0.31447,1.0219,0.9719,0.952,0.9871,0.92657,0.32482,0.28481,0.95653,0.0011486,0.0011486,0.0011486
45,253.447,0.39559,0.31291,1.0102,0.98082,0.93823,0.98873,0.94095,0.33906,0.28685,0.9681,0.0011288,0.0011288,0.0011288
46,259.056,0.39122,0.30671,1.0202,0.98241,0.94495,0.98782,0.92717,0.35,0.29242,0.97903,0.001109,0.001109,0.001109
47,264.647,0.40197,0.29986,1.01664,0.96266,0.9633,0.98499,0.92933,0.33764,0.31835,0.96226,0.0010892,0.0010892,0.0010892
48,270.174,0.39866,0.30395,1.03297,0.96328,0.96259,0.98237,0.92773,0.36777,0.31724,0.98682,0.0010694,0.0010694,0.0010694
49,275.726,0.38615,0.30613,1.0083,0.96258,0.94409,0.98228,0.93024,0.33988,0.32704,0.96436,0.0010496,0.0010496,0.0010496
50,281.329,0.38279,0.30052,1.01481,1,0.922,0.98294,0.91859,0.36107,0.30753,0.98645,0.0010298,0.0010298,0.0010298
51,286.881,0.3763,0.29396,1.02291,0.96272,0.94756,0.9814,0.92336,0.35201,0.31544,0.96991,0.00101,0.00101,0.00101
52,292.371,0.38694,0.31018,1.02426,1,0.93503,0.98598,0.93534,0.31609,0.27732,0.94884,0.0009902,0.0009902,0.0009902
53,298.036,0.39363,0.29916,1.02949,0.98462,0.94495,0.98923,0.93761,0.33122,0.29854,0.96278,0.0009704,0.0009704,0.0009704
54,303.511,0.37853,0.30385,1.01892,0.99307,0.94495,0.98548,0.92675,0.34966,0.29952,0.9775,0.0009506,0.0009506,0.0009506
55,309.297,0.39907,0.3007,1.0254,1,0.94265,0.98504,0.92487,0.36672,0.30154,0.99051,0.0009308,0.0009308,0.0009308
56,314.779,0.37089,0.2997,1.01785,0.99043,0.94982,0.98461,0.9166,0.38253,0.30873,1.00839,0.000911,0.000911,0.000911
57,320.305,0.38506,0.29477,1.02278,0.99267,0.94495,0.98996,0.93025,0.34725,0.2807,0.9726,0.0008912,0.0008912,0.0008912
58,326.157,0.37811,0.28792,1.01022,0.99025,0.9321,0.98631,0.93106,0.3469,0.3011,0.97082,0.0008714,0.0008714,0.0008714
59,332.065,0.37314,0.29679,1.00775,0.99398,0.92661,0.98761,0.9312,0.34099,0.28405,0.97692,0.0008516,0.0008516,0.0008516
60,337.594,0.37819,0.30118,1.01478,0.98273,0.95413,0.98327,0.92248,0.3743,0.30038,1.00534,0.0008318,0.0008318,0.0008318
61,343.172,0.37752,0.28993,1.01096,0.99892,0.95413,0.97954,0.92036,0.34603,0.28127,0.98197,0.000812,0.000812,0.000812
62,348.72,0.3627,0.27724,1.00512,0.96995,0.95413,0.987,0.91842,0.36689,0.29793,0.98677,0.0007922,0.0007922,0.0007922
63,354.346,0.36089,0.27243,1.02226,0.98708,0.94495,0.98614,0.9321,0.33705,0.27512,0.96127,0.0007724,0.0007724,0.0007724
64,359.882,0.35444,0.2729,0.99067,0.92842,0.97248,0.98612,0.9232,0.33409,0.30468,0.96348,0.0007526,0.0007526,0.0007526
65,365.447,0.36131,0.27093,1.00311,0.98453,0.92661,0.98229,0.91462,0.35461,0.31288,0.97876,0.0007328,0.0007328,0.0007328
66,371.044,0.35461,0.28375,1.00227,0.98387,0.93578,0.98096,0.92963,0.32424,0.31271,0.95708,0.000713,0.000713,0.000713
67,376.719,0.36372,0.27337,1.01365,0.97598,0.92661,0.98063,0.92711,0.33473,0.28768,0.98023,0.0006932,0.0006932,0.0006932
68,382.347,0.3544,0.27162,1.00444,0.98659,0.92661,0.97112,0.9165,0.3615,0.32882,0.9872,0.0006734,0.0006734,0.0006734
69,388.088,0.35486,0.26087,1.00075,0.98609,0.93578,0.9861,0.93286,0.34022,0.30183,0.96762,0.0006536,0.0006536,0.0006536
70,393.637,0.35452,0.26694,1.00789,0.96091,0.95413,0.989,0.93727,0.33126,0.28685,0.96264,0.0006338,0.0006338,0.0006338
71,399.232,0.36971,0.2831,1.0075,0.96193,0.95413,0.98621,0.93495,0.32813,0.32053,0.9542,0.000614,0.000614,0.000614
72,404.887,0.37098,0.28372,1.00361,0.97172,0.94567,0.98579,0.9233,0.34357,0.30476,0.96206,0.0005942,0.0005942,0.0005942
73,410.402,0.35761,0.27133,0.99121,0.99203,0.94495,0.98283,0.92612,0.34046,0.32421,0.96619,0.0005744,0.0005744,0.0005744
74,415.958,0.34653,0.25422,0.98685,0.99032,0.93861,0.98114,0.93357,0.33033,0.3268,0.9622,0.0005546,0.0005546,0.0005546
75,421.543,0.34471,0.26961,0.99859,0.97956,0.94495,0.98204,0.93245,0.32426,0.33447,0.95011,0.0005348,0.0005348,0.0005348
76,427.107,0.32233,0.24293,0.98696,0.98414,0.92661,0.98416,0.9316,0.33475,0.30035,0.96171,0.000515,0.000515,0.000515
77,432.801,0.34515,0.26863,0.99604,0.99023,0.92996,0.98406,0.92873,0.32145,0.28289,0.96409,0.0004952,0.0004952,0.0004952
78,438.341,0.33181,0.25942,0.98794,0.9833,0.94495,0.98253,0.93769,0.31318,0.29516,0.949,0.0004754,0.0004754,0.0004754
79,443.96,0.31454,0.24883,0.9769,0.97811,0.94495,0.98231,0.93343,0.32245,0.31368,0.95709,0.0004556,0.0004556,0.0004556
80,449.582,0.32564,0.24724,0.98379,0.97419,0.94495,0.98034,0.92664,0.32307,0.29976,0.96732,0.0004358,0.0004358,0.0004358
81,455.172,0.32528,0.25145,0.9801,0.97182,0.94913,0.98208,0.93126,0.31551,0.29071,0.94644,0.000416,0.000416,0.000416
82,460.865,0.32342,0.25196,0.98421,0.97009,0.95413,0.97849,0.92736,0.3091,0.28206,0.93684,0.0003962,0.0003962,0.0003962
83,466.337,0.33087,0.25939,0.98498,0.99034,0.94024,0.98486,0.93455,0.31112,0.28856,0.94453,0.0003764,0.0003764,0.0003764
84,471.944,0.31186,0.25103,0.9813,0.99673,0.94495,0.98725,0.93859,0.30666,0.27291,0.94128,0.0003566,0.0003566,0.0003566
85,477.522,0.33302,0.24895,0.98963,0.96165,0.9633,0.98766,0.94404,0.30872,0.26915,0.94202,0.0003368,0.0003368,0.0003368
86,483.243,0.31767,0.23961,0.97285,0.99031,0.94495,0.98937,0.94514,0.29531,0.26218,0.93764,0.000317,0.000317,0.000317
87,488.958,0.31711,0.25291,0.98018,0.96314,0.9633,0.98971,0.9388,0.30199,0.26498,0.93647,0.0002972,0.0002972,0.0002972
88,494.546,0.30156,0.23243,0.97048,0.9627,0.95413,0.98837,0.93427,0.30613,0.27724,0.94688,0.0002774,0.0002774,0.0002774
89,500.182,0.31097,0.25176,0.98359,0.95414,0.9543,0.98645,0.93136,0.30827,0.28794,0.94622,0.0002576,0.0002576,0.0002576
90,505.69,0.32584,0.24732,0.98902,0.97159,0.94126,0.98423,0.93218,0.30184,0.29198,0.94642,0.0002378,0.0002378,0.0002378
91,535.834,0.20923,0.18438,0.89347,0.98274,0.92661,0.98249,0.93033,0.30343,0.297,0.95135,0.000218,0.000218,0.000218
92,541.488,0.20099,0.17462,0.88863,1,0.93354,0.9799,0.92843,0.31036,0.30545,0.95265,0.0001982,0.0001982,0.0001982
93,547.074,0.20084,0.17482,0.88783,0.99036,0.94278,0.98136,0.93242,0.30117,0.29765,0.94552,0.0001784,0.0001784,0.0001784
94,552.554,0.1975,0.16354,0.88609,0.96038,0.9633,0.98253,0.93725,0.31333,0.30252,0.9534,0.0001586,0.0001586,0.0001586
95,558.096,0.19302,0.16068,0.88235,0.95926,0.9633,0.98291,0.93729,0.30511,0.30477,0.94028,0.0001388,0.0001388,0.0001388
96,563.557,0.19574,0.16043,0.8933,0.96329,0.9633,0.98311,0.93871,0.30517,0.30208,0.94144,0.000119,0.000119,0.000119
97,569.167,0.19553,0.16284,0.88772,0.96329,0.9633,0.9834,0.94044,0.31141,0.30735,0.94318,9.92e-05,9.92e-05,9.92e-05
98,574.744,0.17918,0.15121,0.88191,0.96327,0.96251,0.98427,0.94049,0.3094,0.30078,0.94366,7.94e-05,7.94e-05,7.94e-05
99,580.243,0.18305,0.15429,0.88618,0.96271,0.9633,0.98451,0.94022,0.31071,0.30269,0.94654,5.96e-05,5.96e-05,5.96e-05
100,585.822,0.18425,0.15563,0.88704,0.96239,0.9633,0.98458,0.94045,0.31157,0.3076,0.94713,3.98e-05,3.98e-05,3.98e-05
