epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,320.438,0.5721,0.51791,1.0803,0.75989,0.77289,0.81937,0.60065,0.65585,0.59368,1.13187,0.00110314,0.00110314,0.00110314
43,327.95,0.55582,0.50621,1.07819,0.84155,0.73312,0.8141,0.61078,0.64816,0.5904,1.12501,0.00108938,0.00108938,0.00108938
44,335.508,0.5507,0.50842,1.06839,0.75609,0.78048,0.82221,0.60423,0.64068,0.58496,1.12774,0.00107563,0.00107563,0.00107563
45,343.033,0.52985,0.48564,1.06728,0.81586,0.76002,0.81602,0.58117,0.66108,0.57033,1.14748,0.00106188,0.00106188,0.00106188
46,350.639,0.54761,0.47701,1.06285,0.72408,0.81326,0.81429,0.58834,0.63828,0.59549,1.12719,0.00104813,0.00104813,0.00104813
47,358.182,0.54758,0.48724,1.06462,0.81065,0.77937,0.81973,0.59048,0.69264,0.61856,1.16188,0.00103437,0.00103437,0.00103437
48,365.718,0.53741,0.4695,1.06274,0.79446,0.77235,0.79854,0.60441,0.61514,0.57548,1.10656,0.00102062,0.00102062,0.00102062
49,373.356,0.53947,0.48719,1.05815,0.81339,0.76415,0.80835,0.5993,0.62565,0.57084,1.11977,0.00100687,0.00100687,0.00100687
50,380.809,0.53574,0.47257,1.06885,0.78879,0.76316,0.80757,0.59315,0.61773,0.56353,1.11864,0.000993115,0.000993115,0.000993115
51,388.287,0.51985,0.46437,1.05941,0.77012,0.78812,0.797,0.57522,0.65197,0.55438,1.1363,0.000979362,0.000979362,0.000979362
52,395.737,0.5166,0.45213,1.05848,0.81925,0.76127,0.79933,0.58488,0.65073,0.57083,1.12418,0.00096561,0.00096561,0.00096561
53,403.25,0.55045,0.47594,1.06809,0.8715,0.72897,0.83478,0.61605,0.62257,0.5537,1.10711,0.000951857,0.000951857,0.000951857
54,410.745,0.52822,0.45657,1.04526,0.83104,0.78683,0.82182,0.6144,0.63247,0.55836,1.10064,0.000938104,0.000938104,0.000938104
55,418.239,0.52463,0.47776,1.06012,0.7999,0.74448,0.80854,0.6111,0.6316,0.5605,1.11111,0.000924352,0.000924352,0.000924352
56,425.836,0.53269,0.44848,1.06508,0.81502,0.79196,0.83011,0.62165,0.61468,0.53134,1.09292,0.000910599,0.000910599,0.000910599
57,433.386,0.51964,0.44568,1.06004,0.82341,0.73519,0.81497,0.62176,0.6474,0.57374,1.14253,0.000896846,0.000896846,0.000896846
58,440.844,0.49699,0.43256,1.03961,0.81736,0.75674,0.81805,0.62025,0.62646,0.55858,1.11078,0.000883093,0.000883093,0.000883093
59,448.302,0.5274,0.45599,1.05191,0.88157,0.73515,0.82693,0.64078,0.63175,0.53283,1.11806,0.00086934,0.00086934,0.00086934
60,455.797,0.50224,0.43529,1.04289,0.82883,0.68741,0.80794,0.6177,0.6007,0.55853,1.09521,0.000855588,0.000855588,0.000855588
