epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
6,986.723,1.14715,0.75235,1.10874,0.89543,0.84143,0.91692,0.7323,0.86919,0.56954,0.97667,0.009175,0.009175,0.009175
7,1146.26,1.1156,0.71852,1.09605,0.89189,0.85114,0.91891,0.74395,0.83416,0.5462,0.96918,0.00901,0.00901,0.00901
8,1308.72,1.09016,0.69512,1.08541,0.90615,0.86587,0.93428,0.76039,0.82059,0.53117,0.96339,0.008845,0.008845,0.008845
9,1468.01,1.07416,0.67634,1.07704,0.9042,0.87196,0.93545,0.76644,0.8134,0.50601,0.95864,0.00868,0.00868,0.00868
10,1626.97,1.05742,0.6595,1.07028,0.89928,0.8815,0.93611,0.77405,0.80595,0.51471,0.95497,0.008515,0.008515,0.008515
11,1785.01,1.04299,0.6472,1.06165,0.90803,0.89271,0.94499,0.78599,0.78874,0.48825,0.95024,0.00835,0.00835,0.00835
12,1944.49,1.0344,0.63868,1.06094,0.90796,0.88799,0.94383,0.78467,0.78932,0.48838,0.95102,0.008185,0.008185,0.008185
13,2103.4,1.02165,0.62419,1.05608,0.90268,0.88865,0.94728,0.78618,0.77589,0.47584,0.9432,0.00802,0.00802,0.00802
14,2263.17,1.00923,0.61431,1.04943,0.92574,0.88921,0.95552,0.79536,0.77725,0.46003,0.94256,0.007855,0.007855,0.007855
15,2422.24,1.00186,0.60601,1.04381,0.91872,0.89912,0.95698,0.80246,0.76221,0.46129,0.93784,0.00769,0.00769,0.00769
16,2580.71,0.98858,0.59479,1.04025,0.92638,0.8964,0.95952,0.80921,0.7554,0.44742,0.93527,0.007525,0.007525,0.007525
17,2739.77,0.98607,0.59155,1.03943,0.9166,0.90813,0.96077,0.80752,0.75982,0.44899,0.93639,0.00736,0.00736,0.00736
18,2898.31,0.97559,0.58442,1.03541,0.92376,0.90951,0.96131,0.80957,0.74785,0.43662,0.93167,0.007195,0.007195,0.007195
