epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,253.869,0.40637,0.35147,0.86433,0.99152,0.9743,0.99373,0.93014,0.37603,0.28364,0.79393,0.0006932,0.0006932,0.0006932
35,262.291,0.41681,0.35412,0.85664,0.99152,0.97415,0.99402,0.92707,0.3692,0.28733,0.79311,0.0006536,0.0006536,0.0006536
36,270.403,0.37688,0.32653,0.85389,0.96587,0.99167,0.99392,0.92561,0.3766,0.28324,0.79749,0.000614,0.000614,0.000614
37,278.656,0.38202,0.34258,0.86086,0.98058,0.975,0.994,0.93023,0.38853,0.26927,0.79564,0.0005744,0.0005744,0.0005744
38,288.402,0.37023,0.3274,0.85159,0.98346,0.99122,0.99467,0.93076,0.36168,0.261,0.7929,0.0005348,0.0005348,0.0005348
39,297.024,0.36275,0.32106,0.84709,0.9817,0.99167,0.99425,0.93101,0.37992,0.26611,0.79262,0.0004952,0.0004952,0.0004952
40,305.066,0.3502,0.31188,0.85667,0.99152,0.97426,0.99417,0.93643,0.36846,0.27135,0.79346,0.0004556,0.0004556,0.0004556
41,342.989,0.32472,0.28742,0.814,0.99106,0.96667,0.99393,0.92768,0.36438,0.28718,0.79147,0.000416,0.000416,0.000416
42,351.662,0.31801,0.28487,0.79466,0.9822,0.99167,0.99417,0.92679,0.38366,0.26964,0.796,0.0003764,0.0003764,0.0003764
43,359.793,0.32985,0.27998,0.79877,0.98326,0.97902,0.99359,0.93553,0.35466,0.28251,0.78956,0.0003368,0.0003368,0.0003368
44,367.138,0.31819,0.26923,0.80131,0.97418,0.975,0.99026,0.92698,0.36775,0.2963,0.79259,0.0002972,0.0002972,0.0002972
45,374.296,0.30656,0.27012,0.7864,0.97497,0.97399,0.9925,0.9434,0.3475,0.28185,0.78754,0.0002576,0.0002576,0.0002576
46,381.368,0.30621,0.27362,0.79131,0.99054,0.96667,0.99267,0.93694,0.33836,0.26488,0.78657,0.000218,0.000218,0.000218
47,388.641,0.28494,0.24538,0.78664,0.98305,0.96647,0.99023,0.93913,0.33304,0.26604,0.78652,0.0001784,0.0001784,0.0001784
48,396.201,0.28344,0.24343,0.78836,0.99061,0.95833,0.99239,0.93853,0.33048,0.25658,0.78248,0.0001388,0.0001388,0.0001388
49,403.588,0.2876,0.2428,0.80288,0.99065,0.95833,0.9929,0.94295,0.32882,0.25804,0.7813,9.92e-05,9.92e-05,9.92e-05
50,410.871,0.27729,0.23636,0.80392,0.99138,0.95787,0.9933,0.94242,0.32673,0.25554,0.78088,5.96e-05,5.96e-05,5.96e-05
